,area_type,location,total_sqft,bath,price,size,per_sq_foot
7265,0,7th Phase JP Nagar,1070.0,2.0,42.0,2,3925.233644859813
7266,0,other,1293.0,2.0,75.0,2,5800.46403712297
7267,1,R.T. Nagar,1380.0,2.0,50.0,3,3623.1884057971015
7268,0,Yelahanka New Town,1599.0,3.0,80.0,3,5003.126954346467
7269,0,Nehru Nagar,967.0,2.0,41.1,2,4250.258531540848
7270,0,other,1885.0,3.0,90.0,3,4774.535809018567
7271,1,other,860.0,2.0,65.5,2,7616.279069767442
7272,2,Yelahanka,1075.0,1.0,19.5,1,1813.953488372093
7273,0,Sarjapur  Road,1050.0,2.0,63.5,2,6047.619047619048
7274,0,Marathahalli,1595.0,3.0,88.0,3,5517.241379310345
7275,0,Sarjapur  Road,1350.0,2.0,102.0,2,7555.555555555556
7276,1,Hebbal,1204.0,2.0,45.0,2,3737.5415282392028
7277,0,Sarjapur  Road,2990.0,4.0,240.0,4,8026.755852842809
7278,0,Sarjapur  Road,1035.0,2.0,49.0,2,4734.299516908212
7279,0,ITPL,1000.0,2.0,29.95,2,2995.0
7280,0,Sarjapur  Road,1457.0,3.0,85.0,3,5833.905284831846
7281,0,Haralur Road,1194.0,2.0,47.0,2,3936.348408710218
7282,0,Bannerghatta,1100.0,2.0,66.0,2,6000.0
7283,0,Whitefield,1655.0,3.0,120.0,3,7250.755287009063
7284,0,Kanakpura Road,1691.2,3.0,115.0,3,6799.905392620624
7285,0,Ramagondanahalli,1215.0,2.0,46.1,2,3794.238683127572
7286,0,Kanakpura Road,1155.0,2.0,50.125,2,4339.82683982684
7287,0,Hoodi,1639.0,3.0,129.0,3,7870.65283709579
7288,0,Sarjapur  Road,1685.0,3.0,135.0,3,8011.86943620178
7289,1,other,1008.0,4.0,180.0,5,17857.14285714286
7290,0,Hormavu,1100.0,2.0,38.0,2,3454.5454545454545
7291,0,Marathahalli,2122.0,3.0,125.0,3,5890.66918001885
7292,0,Vasanthapura,1050.0,2.0,47.0,2,4476.190476190476
7293,1,Kengeri,1230.0,2.0,45.0,2,3658.5365853658536
7294,0,5th Phase JP Nagar,1240.0,3.0,60.0,3,4838.709677419355
7295,1,Electronic City Phase II,1252.0,2.0,65.0,3,5191.693290734825
7296,0,other,1374.0,2.0,88.0,3,6404.657933042213
7297,0,8th Phase JP Nagar,500.0,1.0,30.0,1,6000.0
7298,2,Arekere,1200.0,8.0,225.0,8,18750.0
7299,0,Hebbal,1355.0,3.0,83.87,3,6189.667896678967
7300,0,Banashankari,1040.0,2.0,45.0,2,4326.923076923077
7301,0,Sarjapur  Road,1350.0,2.0,68.0,2,5037.037037037037
7302,0,Whitefield,4003.0,6.0,300.0,4,7494.379215588308
7303,0,Hennur,2400.0,3.0,135.0,3,5625.0
7304,0,Haralur Road,1560.0,3.0,90.0,3,5769.2307692307695
7305,0,Anandapura,1151.0,2.0,43.16,2,3749.7827975673326
7306,0,Uttarahalli,1360.0,2.0,47.59,3,3499.264705882353
7307,0,other,1250.0,2.0,60.0,2,4800.0
7308,0,Chandapura,1110.0,2.0,29.97,3,2700.0
7309,1,Hennur Road,1015.0,2.0,50.0,2,4926.108374384236
7310,0,Kadugodi,1351.0,2.0,78.0,3,5773.501110288675
7311,0,Yelahanka New Town,960.0,2.0,50.0,2,5208.333333333333
7312,0,other,1110.0,2.0,52.0,2,4684.684684684685
7313,1,R.T. Nagar,1680.0,3.0,72.0,3,4285.714285714285
7314,2,Arekere,2400.0,3.0,180.0,3,7500.0
7315,2,other,11000.0,5.0,2000.0,4,18181.81818181818
7316,1,other,1350.0,3.0,48.6,3,3600.0
7317,0,Horamavu Banaswadi,1254.0,2.0,47.0,2,3748.006379585327
7318,0,Haralur Road,1255.0,3.0,115.0,3,9163.346613545817
7319,0,CV Raman Nagar,1051.0,2.0,61.0,2,5803.996194100856
7320,2,other,1200.0,3.0,205.0,3,17083.333333333332
7321,1,Uttarahalli,1099.0,2.0,65.0,2,5914.467697907188
7322,0,Hebbal,2650.0,4.0,199.0,3,7509.433962264151
7323,1,other,2000.0,2.0,160.0,4,8000.0
7324,0,Yeshwanthpur,1541.0,2.0,130.0,2,8436.080467229072
7325,2,Sarjapur  Road,1200.0,3.0,70.0,3,5833.333333333333
7326,1,Whitefield,1125.0,2.0,45.0,2,4000.0
7327,0,Vittasandra,1650.0,3.0,85.0,3,5151.515151515152
7328,0,other,834.0,1.0,62.0,1,7434.052757793765
7329,0,Gollarapalya Hosahalli,1320.0,3.0,60.0,3,4545.454545454545
7330,2,Malleshpalya,1200.0,3.0,149.0,3,12416.666666666666
7331,2,other,1000.0,7.0,160.0,8,16000.0
7332,0,Mysore Road,1500.0,3.0,74.0,3,4933.333333333333
7333,2,Whitefield,4400.0,5.0,500.0,4,11363.636363636364
7335,2,other,600.0,1.0,52.0,1,8666.666666666666
7336,0,Whitefield,1180.0,2.0,70.0,2,5932.203389830508
7337,0,Kadugodi,1010.0,2.0,50.0,2,4950.495049504951
7338,0,Channasandra,1070.0,2.0,38.0,2,3551.4018691588785
7339,0,Choodasandra,1580.0,3.0,105.0,3,6645.569620253164
7340,2,other,1200.0,5.0,325.0,4,27083.333333333332
7341,0,Green Glen Layout,2000.0,3.0,165.0,3,8250.0
7342,0,Iblur Village,1920.0,3.0,130.0,3,6770.833333333333
7343,0,Sanjay nagar,1200.0,2.0,76.0,3,6333.333333333333
7344,1,Kalena Agrahara,1040.0,2.0,45.0,2,4326.923076923077
7345,0,Hulimavu,1430.0,2.0,90.0,3,6293.706293706294
7346,0,Uttarahalli,1215.0,2.0,52.85,3,4349.794238683127
7347,0,Domlur,650.0,1.0,70.0,1,10769.23076923077
7348,0,Thanisandra,1564.0,3.0,105.0,3,6713.5549872122765
7349,1,other,800.0,2.0,52.0,3,6500.0
7350,1,Hormavu,750.0,2.0,58.0,2,7733.333333333333
7351,0,Kasavanhalli,1200.0,2.0,60.0,2,5000.0
7352,0,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2,4325.354609929078
7353,0,Begur Road,1200.0,2.0,44.4,2,3700.0
7354,0,other,2000.0,4.0,135.0,4,6750.0
7355,0,other,2750.0,3.0,260.0,3,9454.545454545454
7356,2,other,2400.0,4.0,480.0,4,20000.0
7357,1,Yelahanka,1650.0,3.0,105.0,3,6363.636363636364
7358,0,1st Block Jayanagar,1235.0,2.0,148.0,2,11983.805668016194
7359,1,Yelahanka,1200.0,2.0,55.0,2,4583.333333333333
7360,0,other,900.0,5.0,100.0,6,11111.111111111111
7361,0,Kengeri Satellite Town,985.0,2.0,42.0,2,4263.959390862944
7362,0,Ramagondanahalli,1475.0,2.0,63.0,3,4271.186440677966
7363,0,Hebbal,3450.0,5.0,348.0,3,10086.95652173913
7364,0,Sarjapur  Road,1157.0,2.0,53.99,3,4666.3785652549695
7365,1,other,900.0,2.0,35.0,2,3888.8888888888887
7366,2,Gottigere,2500.0,3.0,120.0,4,4800.0
7367,1,GM Palaya,1030.0,2.0,60.0,2,5825.242718446602
7368,0,other,1000.0,2.0,46.0,2,4600.0
7369,1,Sarjapur  Road,3800.0,3.0,325.0,4,8552.631578947368
7370,2,Kasavanhalli,4260.0,4.0,333.0,4,7816.901408450704
7371,2,Brookefield,1950.0,6.0,175.0,5,8974.358974358975
7372,0,Kudlu,1570.0,2.0,65.94,3,4200.0
7373,0,Kanakapura,1283.0,2.0,68.0,2,5300.077942322681
7374,1,Electronic City Phase II,875.0,2.0,40.0,3,4571.428571428572
7375,0,other,1200.0,2.0,52.0,2,4333.333333333333
7376,2,HAL 2nd Stage,2700.0,3.0,500.0,3,18518.51851851852
7377,2,Konanakunte,2400.0,2.0,180.0,3,7500.0
7378,0,Kathriguppe,1250.0,2.0,68.75,3,5500.0
7379,0,Old Madras Road,3630.0,6.0,196.0,4,5399.449035812672
7380,0,Yelahanka,990.0,2.0,37.62,2,3799.9999999999995
7381,0,Panathur,1199.0,2.0,85.0,2,7089.241034195163
7382,0,other,1280.0,2.0,90.0,2,7031.25
7383,0,1st Block Jayanagar,2750.0,4.0,413.0,4,15018.181818181818
7384,1,other,1190.0,2.0,55.0,2,4621.848739495798
7385,0,Yelachenahalli,1100.0,2.0,60.0,2,5454.545454545455
7386,0,other,2075.0,3.0,175.0,3,8433.734939759037
7387,1,Harlur,1133.0,2.0,55.0,2,4854.368932038835
7388,1,Somasundara Palya,2400.0,3.0,140.0,4,5833.333333333333
7389,0,Whitefield,1280.0,2.0,69.0,2,5390.625
7390,0,Horamavu Agara,1250.0,3.0,65.0,3,5200.0
7391,0,Begur Road,1565.0,2.0,49.3,3,3150.1597444089457
7392,0,other,1900.0,3.0,65.0,3,3421.0526315789475
7393,1,Munnekollal,1080.0,2.0,45.0,2,4166.666666666667
7394,0,Battarahalli,600.0,1.0,47.0,1,7833.333333333333
7395,2,other,1240.0,4.0,180.0,3,14516.129032258064
7396,1,HRBR Layout,1335.0,2.0,87.0,3,6516.853932584269
7397,0,Vittasandra,1246.0,2.0,67.3,2,5401.284109149277
7398,0,JP Nagar,3496.5,2.0,237.5,3,6792.506792506792
7399,0,Sarjapur  Road,1385.0,3.0,55.0,3,3971.1191335740073
7400,0,other,1578.0,3.0,73.9,3,4683.143219264893
7401,0,HSR Layout,1140.0,2.0,46.0,2,4035.0877192982457
7402,0,Sarjapur  Road,1700.0,3.0,79.9,3,4700.000000000001
7403,2,other,1050.0,4.0,90.0,4,8571.42857142857
7404,1,Vidyaranyapura,1120.0,2.0,70.0,2,6250.0
7405,0,Electronic City,435.0,1.0,22.0,1,5057.471264367816
7406,0,Magadi Road,1116.0,2.0,51.89,2,4649.641577060932
7407,0,Old Madras Road,1480.0,3.0,95.0,3,6418.918918918919
7408,1,Hormavu,1000.0,2.0,50.0,2,5000.0
7409,0,HSR Layout,1145.0,2.0,46.0,2,4017.467248908297
7410,0,Bommasandra,800.0,1.0,32.0,2,4000.0
7411,0,Thanisandra,1265.0,2.0,83.0,2,6561.264822134387
7412,0,Devanahalli,1700.0,3.0,88.2,3,5188.235294117647
7413,0,other,1475.0,2.0,70.0,2,4745.762711864407
7414,0,BTM 2nd Stage,1265.0,2.0,55.0,2,4347.826086956522
7415,1,Anandapura,1200.0,2.0,58.0,2,4833.333333333333
7416,0,1st Phase JP Nagar,2180.0,3.0,210.0,3,9633.02752293578
7417,0,Brookefield,1080.0,2.0,50.0,2,4629.62962962963
7418,0,Whitefield,2023.0,4.0,130.0,3,6426.099851705388
7419,0,other,2400.0,2.0,125.0,2,5208.333333333333
7420,0,Kadubeesanahalli,1545.0,2.0,66.0,3,4271.844660194175
7421,0,Kalena Agrahara,1804.0,3.0,166.0,3,9201.773835920178
7422,2,other,1200.0,2.0,200.0,2,16666.666666666668
7423,0,6th Phase JP Nagar,1350.0,2.0,58.0,3,4296.2962962962965
7424,0,Hoodi,1108.0,2.0,74.23,2,6699.458483754513
7425,0,Marathahalli,1730.0,3.0,115.0,3,6647.398843930636
7426,0,other,1427.0,2.0,70.0,3,4905.395935529082
7427,0,Yelahanka,935.0,2.0,35.53,2,3800.0
7428,0,Sarjapura - Attibele Road,1073.0,2.0,31.77,2,2960.857409133271
7429,1,Ananth Nagar,960.0,2.0,37.0,2,3854.1666666666665
7430,0,Thigalarapalya,2215.0,4.0,150.0,3,6772.009029345372
7431,1,Electronic City Phase II,1125.0,2.0,32.49,2,2888.0
7432,1,Brookefield,1230.0,2.0,55.0,2,4471.544715447155
7433,0,Mahadevpura,1438.0,2.0,89.0,2,6189.151599443671
7434,0,7th Phase JP Nagar,1080.0,2.0,75.0,2,6944.444444444444
7435,2,Hebbal Kempapura,1200.0,3.0,125.0,3,10416.666666666666
7436,2,Marathahalli,1200.0,1.0,103.0,2,8583.333333333334
7437,0,Uttarahalli,1590.0,3.0,58.0,3,3647.7987421383646
7438,0,other,1350.0,3.0,68.0,3,5037.037037037037
7439,0,Raja Rajeshwari Nagar,1400.0,2.0,48.0,3,3428.5714285714284
7440,0,Kaggadasapura,1560.0,2.0,72.0,3,4615.384615384615
7441,1,Mallasandra,1810.0,3.0,57.0,4,3149.171270718232
7442,0,other,2274.24,4.0,160.0,3,7035.317292809907
7443,0,Sonnenahalli,1484.0,3.0,74.18,3,4998.652291105122
7444,1,Indira Nagar,1650.0,3.0,220.0,3,13333.333333333334
7445,0,other,1455.0,2.0,55.0,3,3780.0687285223366
7446,0,Thanisandra,2280.0,4.0,184.0,3,8070.175438596491
7447,0,other,4900.0,5.0,980.0,5,20000.0
7448,1,Frazer Town,2079.0,3.0,220.0,3,10582.010582010582
7449,0,Bharathi Nagar,1351.0,2.0,74.0,2,5477.424130273871
7450,0,Kanakpura Road,1223.0,2.0,42.81,3,3500.408830744072
7451,0,KR Puram,1430.0,2.0,61.0,3,4265.734265734266
7452,1,Whitefield,3589.0,5.0,400.0,4,11145.165784341041
7453,0,Electronic City Phase II,1310.0,2.0,37.83,3,2887.7862595419847
7454,2,Channasandra,1800.0,4.0,300.0,4,16666.666666666668
7455,2,Giri Nagar,1120.0,4.0,175.0,4,15625.0
7456,0,Sarjapur  Road,984.0,2.0,55.0,2,5589.430894308943
7457,1,Jalahalli,1770.0,3.0,100.0,3,5649.717514124294
7458,2,other,900.0,3.0,105.0,2,11666.666666666666
7459,2,Ramamurthy Nagar,1350.0,5.0,120.0,5,8888.888888888889
7460,0,Bhoganhalli,1447.0,2.0,75.97,2,5250.172771250864
7461,1,Margondanahalli,1140.0,2.0,60.0,2,5263.1578947368425
7462,0,Bommanahalli,1170.0,2.0,34.0,2,2905.982905982906
7463,0,Poorna Pragna Layout,1160.0,2.0,46.39,2,3999.137931034483
7464,0,Kanakpura Road,1296.0,2.0,89.0,2,6867.283950617284
7465,1,other,1570.0,3.0,80.0,3,5095.541401273886
7466,0,other,1495.0,2.0,65.0,3,4347.826086956522
7467,0,Hoodi,1530.0,2.0,67.0,3,4379.084967320261
7468,2,Rajaji Nagar,900.0,4.0,140.0,5,15555.555555555555
7469,0,Gunjur,1800.0,3.0,70.0,3,3888.8888888888887
7470,0,Bellandur,1088.0,2.0,48.0,2,4411.764705882353
7471,0,Hosa Road,1533.0,3.0,98.18,3,6404.4357469015
7472,0,Rachenahalli,1100.0,2.0,68.0,2,6181.818181818182
7473,1,Thubarahalli,1540.0,3.0,90.0,3,5844.1558441558445
7474,0,Hebbal,1244.0,3.0,48.0,2,3858.520900321543
7475,0,Hosa Road,1040.0,2.0,68.59,2,6595.192307692308
7476,1,other,1034.0,6.0,101.0,6,9767.891682785299
7477,0,Begur Road,1260.0,2.0,39.69,2,3150.0
7478,0,Uttarahalli,1180.0,2.0,41.3,2,3499.9999999999995
7479,0,Thigalarapalya,1245.0,2.0,100.0,2,8032.128514056225
7480,0,other,1350.0,3.0,75.0,3,5555.555555555556
7481,0,other,1464.0,3.0,56.0,3,3825.136612021858
7482,0,other,470.0,2.0,10.0,1,2127.659574468085
7483,0,Vijayanagar,920.0,2.0,60.0,2,6521.739130434783
7484,1,other,2300.0,7.0,160.0,6,6956.521739130435
7485,0,Sarjapur,1124.0,2.0,30.35,2,2700.1779359430607
7486,0,Yelahanka New Town,2095.0,3.0,109.0,4,5202.863961813842
7487,0,Begur Road,1100.0,2.0,71.42,2,6492.727272727273
7488,0,Vijayanagar,1019.0,2.0,58.0,2,5691.854759568204
7489,0,Harlur,1756.0,3.0,128.0,3,7289.293849658315
7490,0,Bommasandra,1280.0,3.0,50.0,3,3906.25
7491,2,Kenchenahalli,1200.0,3.0,125.0,4,10416.666666666666
7492,0,Indira Nagar,1700.0,3.0,150.0,3,8823.529411764706
7493,0,Whitefield,2134.0,4.0,118.0,3,5529.522024367385
7494,0,Hosa Road,1369.1,2.0,98.0,2,7157.986998758309
7495,2,Subramanyapura,600.0,3.0,69.0,3,11500.0
7496,2,other,1313.0,4.0,150.0,3,11424.219345011425
7497,0,other,2515.0,4.0,155.0,3,6163.021868787277
7498,0,Thigalarapalya,2215.0,4.0,154.0,3,6952.5959367945825
7499,0,other,1440.0,3.0,72.0,3,5000.0
7500,0,Hennur Road,1186.0,2.0,55.33,3,4665.2613827993255
7501,0,Uttarahalli,1350.0,2.0,47.24,3,3499.259259259259
7502,0,Hebbal,1800.0,3.0,140.0,3,7777.777777777777
7503,1,Kudlu,1600.0,3.0,79.0,3,4937.5
7504,1,GM Palaya,1000.0,2.0,35.0,2,3500.0
7505,0,Cunningham Road,2275.0,3.0,285.0,3,12527.472527472528
7506,0,Banashankari Stage III,1305.0,2.0,59.0,3,4521.072796934866
7507,0,Binny Pete,1740.0,3.0,150.0,3,8620.689655172413
7508,1,Malleshwaram,900.0,2.0,90.0,2,10000.0
7509,1,Benson Town,1567.0,3.0,140.0,2,8934.269304403319
7510,0,Kambipura,1082.0,2.0,45.5,3,4205.1756007393715
7511,1,Nagarbhavi,1050.0,2.0,80.0,2,7619.047619047619
7512,0,other,1200.0,2.0,56.0,2,4666.666666666667
7513,1,Begur,3500.0,4.0,185.0,3,5285.714285714285
7514,0,Dasarahalli,1220.0,2.0,52.0,2,4262.295081967213
7515,0,Binny Pete,1970.0,3.0,164.0,3,8324.873096446701
7516,0,other,2665.0,3.0,350.0,3,13133.208255159474
7517,1,Kanakapura,2130.0,4.0,120.0,4,5633.802816901409
7518,0,Harlur,1749.0,3.0,120.0,3,6861.06346483705
7519,0,Subramanyapura,1260.0,2.0,108.0,2,8571.42857142857
7521,0,6th Phase JP Nagar,1170.0,2.0,120.0,2,10256.410256410256
7522,0,other,1670.0,3.0,75.0,3,4491.017964071856
7523,0,Hennur Road,2264.0,3.0,168.0,3,7420.494699646643
7524,0,other,3500.0,5.0,450.0,4,12857.142857142857
7525,0,Begur,1100.0,2.0,55.0,2,5000.0
7526,0,Chandapura,674.0,1.0,19.9,2,2952.522255192878
7527,0,Koramangala,1320.0,2.0,160.0,2,12121.212121212122
7528,2,Vishveshwarya Layout,600.0,4.0,85.0,4,14166.666666666666
7529,0,Electronics City Phase 1,1125.0,2.0,65.0,2,5777.777777777777
7530,0,Nagavara,1125.0,2.0,44.5,2,3955.5555555555557
7531,0,other,700.0,2.0,29.0,2,4142.857142857143
7532,1,BTM Layout,1300.0,2.0,75.0,3,5769.2307692307695
7533,0,JP Nagar,1600.0,3.0,83.0,3,5187.5
7534,0,Magadi Road,1052.0,2.0,60.0,3,5703.42205323194
7535,0,other,1140.0,3.0,145.0,4,12719.298245614034
7536,0,Devarachikkanahalli,1130.0,2.0,36.0,2,3185.8407079646017
7537,2,other,1140.0,3.0,225.0,4,19736.842105263157
7538,0,BTM 2nd Stage,2200.0,3.0,220.0,3,10000.0
7539,1,Electronic City,1500.0,2.0,63.0,3,4200.0
7540,0,Old Madras Road,1350.0,3.0,47.25,3,3500.0
7541,0,Gottigere,1230.0,2.0,52.0,3,4227.642276422765
7542,0,Haralur Road,1520.0,2.0,85.0,3,5592.105263157895
7543,0,Kanakpura Road,525.0,1.0,26.25,1,5000.0
7544,0,Hosa Road,1040.0,2.0,61.0,2,5865.384615384615
7545,1,other,1300.0,2.0,67.0,3,5153.846153846154
7546,0,Old Airport Road,2690.0,4.0,201.0,4,7472.118959107806
7547,0,Domlur,780.0,1.0,70.0,1,8974.358974358975
7548,0,Panathur,1140.0,2.0,51.2,2,4491.228070175439
7549,0,Chandapura,1225.0,3.0,33.08,3,2700.408163265306
7550,1,Nagavarapalya,646.0,1.0,25.84,1,4000.0
7551,0,Cox Town,1600.0,3.0,150.0,3,9375.0
7552,0,Kadugodi,1890.0,4.0,125.0,3,6613.756613756614
7553,1,Kadugodi,1050.0,2.0,34.0,2,3238.095238095238
7554,2,other,1200.0,4.0,100.0,6,8333.333333333334
7555,0,Whitefield,1458.0,2.0,62.0,3,4252.400548696845
7556,2,other,1200.0,6.0,86.0,5,7166.666666666667
7557,0,Green Glen Layout,1970.0,3.0,160.0,3,8121.827411167513
7558,2,Whitefield,1808.0,4.0,80.0,3,4424.778761061947
7559,1,Balagere,1007.0,2.0,67.0,2,6653.4260178748755
7560,0,Doddathoguru,1105.0,2.0,50.0,2,4524.886877828054
7561,0,Lakshminarayana Pura,1700.0,3.0,150.0,3,8823.529411764706
7562,0,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2,4273.504273504273
7563,1,Chandapura,1080.0,2.0,45.0,2,4166.666666666667
7564,0,Kaggalipura,1150.0,2.0,62.0,3,5391.304347826087
7565,0,Ramamurthy Nagar,1200.0,2.0,57.9,2,4825.0
7566,0,other,1200.0,2.0,54.0,2,4500.0
7567,0,Kudlu Gate,1656.0,3.0,75.0,3,4528.985507246377
7568,2,other,600.0,4.0,87.0,4,14500.0
7569,0,KR Puram,1040.0,2.0,50.0,2,4807.692307692308
7570,0,Hosur Road,1085.0,2.0,33.7,2,3105.9907834101386
7571,0,other,1215.0,2.0,49.75,3,4094.650205761317
7572,1,NRI Layout,2150.0,4.0,115.0,4,5348.837209302325
7573,2,Hoodi,1100.0,4.0,120.0,4,10909.09090909091
7574,0,Panathur,1210.0,2.0,77.0,2,6363.636363636364
7575,1,other,1050.0,2.0,55.0,2,5238.0952380952385
7576,2,other,600.0,3.0,70.0,3,11666.666666666666
7577,0,Iblur Village,1920.0,3.0,150.0,3,7812.5
7578,0,Uttarahalli,1250.0,2.0,50.0,3,4000.0
7579,0,Mysore Road,947.55,2.0,80.0,2,8442.826236082528
7580,1,Malleshpalya,1421.0,2.0,90.0,2,6333.56790992259
7581,2,other,1050.0,4.0,155.0,6,14761.904761904761
7582,0,Old Madras Road,1425.0,2.0,74.31,3,5214.736842105263
7583,0,Budigere,1162.0,2.0,58.0,2,4991.394148020654
7584,0,Whitefield,905.0,1.0,60.0,1,6629.834254143647
7585,0,Sarjapur  Road,914.0,2.0,32.0,2,3501.09409190372
7586,1,other,1258.0,2.0,58.0,2,4610.492845786964
7587,2,CV Raman Nagar,1100.0,4.0,220.0,4,20000.0
7588,2,Hormavu,3500.0,4.0,289.0,4,8257.142857142857
7589,2,Poorna Pragna Layout,2400.0,6.0,450.0,7,18750.0
7590,1,Ramagondanahalli,4200.0,4.0,800.0,4,19047.619047619046
7591,0,Whitefield,1537.0,2.0,70.0,3,4554.326610279766
7592,0,Chikkalasandra,1230.0,2.0,53.51,3,4350.40650406504
7593,2,other,2400.0,5.0,300.0,6,12500.0
7594,0,Malleshwaram,2250.0,3.0,200.0,3,8888.888888888889
7595,2,Hosur Road,2000.0,4.0,69.0,4,3450.0
7596,0,other,3000.0,4.0,130.0,8,4333.333333333333
7597,1,Kumaraswami Layout,2600.0,4.0,325.0,4,12500.0
7598,1,Indira Nagar,3200.0,3.0,250.0,4,7812.5
7599,1,Anjanapura,950.0,2.0,32.0,2,3368.4210526315787
7600,0,Marathahalli,4000.0,4.0,200.0,4,5000.0
7601,0,Yelahanka,1282.0,2.0,48.72,3,3800.312012480499
7602,1,Banashankari Stage III,1304.0,2.0,111.0,2,8512.269938650306
7603,0,7th Phase JP Nagar,2100.0,3.0,200.0,3,9523.809523809523
7604,1,Jakkur,1220.0,2.0,49.0,3,4016.3934426229507
7605,0,Budigere,1636.0,3.0,85.0,3,5195.59902200489
7606,1,7th Phase JP Nagar,1415.0,3.0,65.0,3,4593.639575971732
7608,0,Green Glen Layout,1728.0,3.0,125.0,3,7233.7962962962965
7609,0,7th Phase JP Nagar,1680.0,3.0,125.0,3,7440.476190476191
7610,0,other,1235.0,2.0,140.0,2,11336.032388663967
7611,2,Yelachenahalli,900.0,2.0,115.0,4,12777.777777777777
7612,1,Yelahanka,3990.0,4.0,260.0,4,6516.290726817043
7613,1,Kasavanhalli,1495.0,2.0,83.0,2,5551.8394648829435
7614,2,Hennur Road,1500.0,5.0,175.0,5,11666.666666666666
7615,0,Yeshwanthpur,2501.0,3.0,138.0,3,5517.792882846861
7616,3,Kanakpura Road,381.0,1.0,28.0,1,7349.081364829396
7617,0,other,3301.8,5.0,570.0,4,17263.310921315646
7618,0,Hennur Road,2002.0,3.0,120.0,3,5994.005994005994
7619,1,other,3200.0,3.0,260.0,3,8125.0
7620,2,Banjara Layout,1200.0,2.0,70.0,2,5833.333333333333
7621,2,Sarjapur  Road,1500.0,3.0,235.0,4,15666.666666666666
7622,2,Bommasandra,1942.0,3.0,90.0,3,4634.3975283213185
7623,0,Electronics City Phase 1,1522.5,2.0,60.75,3,3990.1477832512314
7624,1,Thyagaraja Nagar,660.0,1.0,95.0,1,14393.939393939394
7625,2,Banashankari Stage III,1200.0,6.0,170.0,4,14166.666666666666
7626,1,other,1450.0,3.0,90.0,3,6206.896551724138
7627,0,Electronic City,1039.0,2.0,50.0,2,4812.319538017325
7628,0,Old Madras Road,1210.0,2.0,80.0,2,6611.570247933884
7629,0,Attibele,995.0,1.0,24.88,2,2500.502512562814
7630,1,Yelahanka,1620.0,3.0,90.0,3,5555.555555555556
7631,1,Choodasandra,3204.0,4.0,395.0,3,12328.339575530586
7632,1,Hebbal Kempapura,3408.0,3.0,260.0,3,7629.107981220657
7633,1,Marathahalli,1314.0,2.0,55.0,2,4185.692541856925
7634,0,Bisuvanahalli,945.0,2.0,33.0,2,3492.063492063492
7635,1,Nehru Nagar,1374.0,3.0,72.0,3,5240.174672489083
7636,1,Kanakpura Road,1603.0,3.0,113.0,3,7049.282595134124
7637,1,Kengeri,1230.0,2.0,52.0,3,4227.642276422765
7638,0,Basavangudi,670.0,1.0,50.0,1,7462.686567164179
7639,0,Sarjapur  Road,1864.0,3.0,105.0,4,5633.0472103004295
7640,1,Hosa Road,2500.0,3.0,100.0,3,4000.0
7641,0,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3,3323.076923076923
7642,0,Whitefield,1186.0,2.0,55.0,2,4637.43676222597
7643,2,KR Puram,1500.0,7.0,382.0,8,25466.666666666668
7644,0,Electronic City,770.0,1.0,39.9,2,5181.818181818182
7645,0,Varthur,1085.0,2.0,45.0,2,4147.465437788019
7646,0,other,3754.0,6.0,480.0,4,12786.361214704315
7647,0,other,1893.0,3.0,115.0,3,6075.0132065504495
7648,2,other,600.0,3.0,65.0,4,10833.333333333334
7649,0,Kundalahalli,1496.0,2.0,78.0,3,5213.903743315508
7650,0,Chandapura,1305.0,3.0,33.28,3,2550.191570881226
7651,0,Electronics City Phase 1,1550.0,2.0,82.0,3,5290.322580645161
7652,0,Marathahalli,1200.0,2.0,58.17,3,4847.5
7653,0,Badavala Nagar,1494.0,2.0,94.55,3,6328.647925033467
7654,0,Electronic City Phase II,1286.0,2.0,69.0,2,5365.47433903577
7655,2,other,600.0,4.0,100.0,3,16666.666666666668
7656,0,Hebbal,1860.0,3.0,95.0,3,5107.5268817204305
7657,1,other,425.0,1.0,750.0,1,176470.58823529413
7658,0,Haralur Road,1243.0,2.0,45.0,2,3620.2735317779566
7659,0,Brookefield,1200.0,2.0,75.0,2,6250.0
7660,0,Sarjapur,1044.0,2.0,32.0,2,3065.1340996168583
7661,0,7th Phase JP Nagar,1040.0,2.0,41.59,2,3999.038461538462
7662,0,8th Phase JP Nagar,1125.0,2.0,36.94,2,3283.5555555555557
7663,0,Cunningham Road,3489.0,3.0,662.0,3,18973.91802808828
7664,0,Subramanyapura,1278.0,2.0,59.0,3,4616.588419405321
7665,0,other,2400.0,6.0,98.0,6,4083.3333333333335
7666,0,other,1250.0,2.0,43.0,2,3440.0
7667,2,Vijayanagar,2400.0,6.0,125.0,5,5208.333333333333
7668,2,KR Puram,4166.0,5.0,560.0,5,13442.150744119059
7669,0,Lakshminarayana Pura,1210.0,2.0,75.0,2,6198.347107438017
7670,0,8th Phase JP Nagar,1200.0,3.0,110.0,4,9166.666666666666
7671,0,Sarjapur  Road,1157.0,2.0,57.84,3,4999.1356957649095
7672,0,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2,4316.455696202532
